Horizon,Acteur,Sim,Scénario_idx,Rang_sim,Base_rang
H50,Industriels_Finance,222,3,3,3
H50,Collectivites,222,1,1,1
H50,Collectivites,222,2,2,2
H50,Collectivites,222,3,3,3
H50,ONG_Locales,222,1,1,1
H50,ONG_Locales,222,2,2,2
H50,ONG_Locales,222,3,3,3
H50,Autorites,222,1,1,1
H50,Autorites,222,2,2,2
H50,Autorites,222,3,3,3
H50,Scientifiques,222,1,1,1
H50,Scientifiques,222,2,2,2
H50,Scientifiques,222,3,3,3
H50,Industriels_Finance,223,1,1,1
H50,Industriels_Finance,223,2,2,2
H50,Industriels_Finance,223,3,3,3
H50,Collectivites,223,1,1,1
H50,Collectivites,223,2,2,2
H50,Collectivites,223,3,3,3
H50,ONG_Locales,223,1,1,1
H50,ONG_Locales,223,2,2,2
H50,ONG_Locales,223,3,3,3
H50,Autorites,223,1,1,1
H50,Autorites,223,2,2,2
H50,Autorites,223,3,3,3
H50,Scientifiques,223,1,1,1
H50,Scientifiques,223,2,2,2
H50,Scientifiques,223,3,3,3
H50,Industriels_Finance,224,1,1,1
H50,Industriels_Finance,224,2,2,2
H50,Industriels_Finance,224,3,3,3
H50,Collectivites,224,1,1,1
H50,Collectivites,224,2,2,2
H50,Collectivites,224,3,3,3
H50,ONG_Locales,224,1,1,1
H50,ONG_Locales,224,2,2,2
H50,ONG_Locales,224,3,3,3
H50,Autorites,224,1,1,1
H50,Autorites,224,2,2,2
H50,Autorites,224,3,3,3
H50,Scientifiques,224,1,1,1
H50,Scientifiques,224,2,2,2
H50,Scientifiques,224,3,3,3
H50,Industriels_Finance,225,1,1,1
H50,Industriels_Finance,225,2,2,2
H50,Industriels_Finance,225,3,3,3
H50,Collectivites,225,1,1,1
H50,Collectivites,225,2,2,2
H50,Collectivites,225,3,3,3
H50,ONG_Locales,225,1,1,1
H50,ONG_Locales,225,2,2,2
H50,ONG_Locales,225,3,3,3
H50,Autorites,225,1,1,1
H50,Autorites,225,2,2,2
H50,Autorites,225,3,3,3
H50,Scientifiques,225,1,1,1
H50,Scientifiques,225,2,2,2
H50,Scientifiques,225,3,3,3
H50,Industriels_Finance,226,1,1,1
H50,Industriels_Finance,226,2,2,2
H50,Industriels_Finance,226,3,3,3
H50,Collectivites,226,1,1,1
H50,Collectivites,226,2,2,2
H50,Collectivites,226,3,3,3
H50,ONG_Locales,226,1,1,1
H50,ONG_Locales,226,2,2,2
H50,ONG_Locales,226,3,3,3
H50,Autorites,226,1,1,1
H50,Autorites,226,2,2,2
H50,Autorites,226,3,3,3
H50,Scientifiques,226,1,1,1
H50,Scientifiques,226,2,2,2
H50,Scientifiques,226,3,3,3
H50,Industriels_Finance,227,1,1,1
H50,Industriels_Finance,227,2,2,2
H50,Industriels_Finance,227,3,3,3
H50,Collectivites,227,1,1,1
H50,Collectivites,227,2,2,2
H50,Collectivites,227,3,3,3
H50,ONG_Locales,227,1,1,1
H50,ONG_Locales,227,2,2,2
H50,ONG_Locales,227,3,3,3
H50,Autorites,227,1,1,1
H50,Autorites,227,2,2,2
H50,Autorites,227,3,3,3
H50,Scientifiques,227,1,1,1
H50,Scientifiques,227,2,2,2
H50,Scientifiques,227,3,3,3
H50,Industriels_Finance,228,1,2,1
H50,Industriels_Finance,228,2,1,2
H50,Industriels_Finance,228,3,3,3
H50,Collectivites,228,1,1,1
H50,Collectivites,228,2,2,2
H50,Collectivites,228,3,3,3
H50,ONG_Locales,228,1,1,1
H50,ONG_Locales,228,2,2,2
H50,ONG_Locales,228,3,3,3
H50,Autorites,228,1,1,1
H50,Autorites,228,2,2,2
H50,Autorites,228,3,3,3
H50,Scientifiques,228,1,1,1
H50,Scientifiques,228,2,2,2
H50,Scientifiques,228,3,3,3
H50,Industriels_Finance,229,1,1,1
H50,Industriels_Finance,229,2,2,2
H50,Industriels_Finance,229,3,3,3
H50,Collectivites,229,1,1,1
H50,Collectivites,229,2,2,2
H50,Collectivites,229,3,3,3
H50,ONG_Locales,229,1,1,1
H50,ONG_Locales,229,2,2,2
H50,ONG_Locales,229,3,3,3
H50,Autorites,229,1,1,1
H50,Autorites,229,2,2,2
H50,Autorites,229,3,3,3
H50,Scientifiques,229,1,1,1
H50,Scientifiques,229,2,2,2
H50,Scientifiques,229,3,3,3
H50,Industriels_Finance,230,1,1,1
H50,Industriels_Finance,230,2,2,2
H50,Industriels_Finance,230,3,3,3
H50,Collectivites,230,1,1,1
H50,Collectivites,230,2,2,2
H50,Collectivites,230,3,3,3
H50,ONG_Locales,230,1,1,1
H50,ONG_Locales,230,2,2,2
H50,ONG_Locales,230,3,3,3
H50,Autorites,230,1,1,1
H50,Autorites,230,2,2,2
H50,Autorites,230,3,3,3
H50,Scientifiques,230,1,1,1
H50,Scientifiques,230,2,2,2
H50,Scientifiques,230,3,3,3
H50,Industriels_Finance,231,1,1,1
H50,Industriels_Finance,231,2,2,2
H50,Industriels_Finance,231,3,3,3
H50,Collectivites,231,1,1,1
H50,Collectivites,231,2,2,2
H50,Collectivites,231,3,3,3
H50,ONG_Locales,231,1,1,1
H50,ONG_Locales,231,2,2,2
H50,ONG_Locales,231,3,3,3
H50,Autorites,231,1,1,1
H50,Autorites,231,2,2,2
H50,Autorites,231,3,3,3
H50,Scientifiques,231,1,1,1
H50,Scientifiques,231,2,2,2
H50,Scientifiques,231,3,3,3
H50,Industriels_Finance,232,1,1,1
H50,Industriels_Finance,232,2,2,2
H50,Industriels_Finance,232,3,3,3
H50,Collectivites,232,1,1,1
H50,Collectivites,232,2,2,2
H50,Collectivites,232,3,3,3
H50,ONG_Locales,232,1,1,1
H50,ONG_Locales,232,2,2,2
H50,ONG_Locales,232,3,3,3
H50,Autorites,232,1,1,1
H50,Autorites,232,2,2,2
H50,Autorites,232,3,3,3
H50,Scientifiques,232,1,1,1
H50,Scientifiques,232,2,2,2
H50,Scientifiques,232,3,3,3
H50,Industriels_Finance,233,1,1,1
H50,Industriels_Finance,233,2,2,2
H50,Industriels_Finance,233,3,3,3
H50,Collectivites,233,1,1,1
H50,Collectivites,233,2,2,2
H50,Collectivites,233,3,3,3
H50,ONG_Locales,233,1,1,1
H50,ONG_Locales,233,2,2,2
H50,ONG_Locales,233,3,3,3
H50,Autorites,233,1,1,1
H50,Autorites,233,2,2,2
H50,Autorites,233,3,3,3
H50,Scientifiques,233,1,1,1
H50,Scientifiques,233,2,2,2
H50,Scientifiques,233,3,3,3
H50,Industriels_Finance,234,1,1,1
H50,Industriels_Finance,234,2,2,2
H50,Industriels_Finance,234,3,3,3
H50,Collectivites,234,1,1,1
H50,Collectivites,234,2,2,2
H50,Collectivites,234,3,3,3
H50,ONG_Locales,234,1,1,1
H50,ONG_Locales,234,2,2,2
H50,ONG_Locales,234,3,3,3
H50,Autorites,234,1,1,1
H50,Autorites,234,2,2,2
H50,Autorites,234,3,3,3
H50,Scientifiques,234,1,1,1
H50,Scientifiques,234,2,2,2
H50,Scientifiques,234,3,3,3
H50,Industriels_Finance,235,1,1,1
H50,Industriels_Finance,235,2,2,2
H50,Industriels_Finance,235,3,3,3
H50,Collectivites,235,1,1,1
H50,Collectivites,235,2,2,2
H50,Collectivites,235,3,3,3
H50,ONG_Locales,235,1,1,1
H50,ONG_Locales,235,2,2,2
H50,ONG_Locales,235,3,3,3
H50,Autorites,235,1,1,1
H50,Autorites,235,2,2,2
H50,Autorites,235,3,3,3
H50,Scientifiques,235,1,1,1
H50,Scientifiques,235,2,2,2
H50,Scientifiques,235,3,3,3
H50,Industriels_Finance,236,1,1,1
H50,Industriels_Finance,236,2,2,2
H50,Industriels_Finance,236,3,3,3
H50,Collectivites,236,1,1,1
H50,Collectivites,236,2,2,2
H50,Collectivites,236,3,3,3
H50,ONG_Locales,236,1,1,1
H50,ONG_Locales,236,2,2,2
H50,ONG_Locales,236,3,3,3
H50,Autorites,236,1,1,1
H50,Autorites,236,2,2,2
H50,Autorites,236,3,3,3
H50,Scientifiques,236,1,1,1
H50,Scientifiques,236,2,2,2
H50,Scientifiques,236,3,3,3
H50,Industriels_Finance,237,1,1,1
H50,Industriels_Finance,237,2,2,2
H50,Industriels_Finance,237,3,3,3
H50,Collectivites,237,1,1,1
H50,Collectivites,237,2,2,2
H50,Collectivites,237,3,3,3
H50,ONG_Locales,237,1,1,1
H50,ONG_Locales,237,2,2,2
H50,ONG_Locales,237,3,3,3
H50,Autorites,237,1,1,1
H50,Autorites,237,2,2,2
H50,Autorites,237,3,3,3
H50,Scientifiques,237,1,1,1
H50,Scientifiques,237,2,2,2
H50,Scientifiques,237,3,3,3
H50,Industriels_Finance,238,1,1,1
H50,Industriels_Finance,238,2,2,2
H50,Industriels_Finance,238,3,3,3
H50,Collectivites,238,1,1,1
H50,Collectivites,238,2,2,2
H50,Collectivites,238,3,3,3
H50,ONG_Locales,238,1,1,1
H50,ONG_Locales,238,2,2,2
H50,ONG_Locales,238,3,3,3
H50,Autorites,238,1,1,1
H50,Autorites,238,2,2,2
H50,Autorites,238,3,3,3
H50,Scientifiques,238,1,1,1
H50,Scientifiques,238,2,2,2
H50,Scientifiques,238,3,3,3
H50,Industriels_Finance,239,1,1,1
H50,Industriels_Finance,239,2,2,2
H50,Industriels_Finance,239,3,3,3
H50,Collectivites,239,1,1,1
H50,Collectivites,239,2,2,2
H50,Collectivites,239,3,3,3
H50,ONG_Locales,239,1,1,1
H50,ONG_Locales,239,2,2,2
H50,ONG_Locales,239,3,3,3
H50,Autorites,239,1,1,1
H50,Autorites,239,2,2,2
H50,Autorites,239,3,3,3
H50,Scientifiques,239,1,1,1
H50,Scientifiques,239,2,2,2
H50,Scientifiques,239,3,3,3
H50,Industriels_Finance,240,1,1,1
H50,Industriels_Finance,240,2,2,2
H50,Industriels_Finance,240,3,3,3
H50,Collectivites,240,1,1,1
H50,Collectivites,240,2,2,2
H50,Collectivites,240,3,3,3
H50,ONG_Locales,240,1,1,1
H50,ONG_Locales,240,2,2,2
H50,ONG_Locales,240,3,3,3
H50,Autorites,240,1,1,1
H50,Autorites,240,2,2,2
H50,Autorites,240,3,3,3
H50,Scientifiques,240,1,1,1
H50,Scientifiques,240,2,2,2
H50,Scientifiques,240,3,3,3
H50,Industriels_Finance,241,1,1,1
H50,Industriels_Finance,241,2,2,2
H50,Industriels_Finance,241,3,3,3
H50,Collectivites,241,1,1,1
H50,Collectivites,241,2,2,2
H50,Collectivites,241,3,3,3
H50,ONG_Locales,241,1,1,1
H50,ONG_Locales,241,2,2,2
H50,ONG_Locales,241,3,3,3
H50,Autorites,241,1,1,1
H50,Autorites,241,2,2,2
H50,Autorites,241,3,3,3
H50,Scientifiques,241,1,1,1
H50,Scientifiques,241,2,2,2
H50,Scientifiques,241,3,3,3
H50,Industriels_Finance,242,1,1,1
H50,Industriels_Finance,242,2,2,2
H50,Industriels_Finance,242,3,3,3
H50,Collectivites,242,1,1,1
H50,Collectivites,242,2,2,2
H50,Collectivites,242,3,3,3
H50,ONG_Locales,242,1,1,1
H50,ONG_Locales,242,2,2,2
H50,ONG_Locales,242,3,3,3
H50,Autorites,242,1,1,1
H50,Autorites,242,2,2,2
H50,Autorites,242,3,3,3
H50,Scientifiques,242,1,1,1
H50,Scientifiques,242,2,2,2
H50,Scientifiques,242,3,3,3
H50,Industriels_Finance,243,1,1,1
H50,Industriels_Finance,243,2,2,2
H50,Industriels_Finance,243,3,3,3
H50,Collectivites,243,1,1,1
H50,Collectivites,243,2,2,2
H50,Collectivites,243,3,3,3
H50,ONG_Locales,243,1,1,1
H50,ONG_Locales,243,2,2,2
H50,ONG_Locales,243,3,3,3
H50,Autorites,243,1,1,1
H50,Autorites,243,2,2,2
H50,Autorites,243,3,3,3
H50,Scientifiques,243,1,1,1
H50,Scientifiques,243,2,2,2
H50,Scientifiques,243,3,3,3
H50,Industriels_Finance,244,1,1,1
H50,Industriels_Finance,244,2,2,2
H50,Industriels_Finance,244,3,3,3
H50,Collectivites,244,1,1,1
H50,Collectivites,244,2,2,2
H50,Collectivites,244,3,3,3
H50,ONG_Locales,244,1,1,1
H50,ONG_Locales,244,2,2,2
H50,ONG_Locales,244,3,3,3
H50,Autorites,244,1,1,1
H50,Autorites,244,2,2,2
H50,Autorites,244,3,3,3
H50,Scientifiques,244,1,1,1
H50,Scientifiques,244,2,2,2
H50,Scientifiques,244,3,3,3
H50,Industriels_Finance,245,1,1,1
H50,Industriels_Finance,245,2,2,2
H50,Industriels_Finance,245,3,3,3
H50,Collectivites,245,1,1,1
H50,Collectivites,245,2,2,2
H50,Collectivites,245,3,3,3
H50,ONG_Locales,245,1,1,1
H50,ONG_Locales,245,2,2,2
H50,ONG_Locales,245,3,3,3
H50,Autorites,245,1,1,1
H50,Autorites,245,2,2,2
H50,Autorites,245,3,3,3
H50,Scientifiques,245,1,1,1
H50,Scientifiques,245,2,2,2
H50,Scientifiques,245,3,3,3
H50,Industriels_Finance,246,1,1,1
H50,Industriels_Finance,246,2,2,2
H50,Industriels_Finance,246,3,3,3
H50,Collectivites,246,1,1,1
H50,Collectivites,246,2,2,2
H50,Collectivites,246,3,3,3
H50,ONG_Locales,246,1,1,1
H50,ONG_Locales,246,2,2,2
H50,ONG_Locales,246,3,3,3
H50,Autorites,246,1,1,1
H50,Autorites,246,2,2,2
H50,Autorites,246,3,3,3
H50,Scientifiques,246,1,1,1
H50,Scientifiques,246,2,2,2
H50,Scientifiques,246,3,3,3
H50,Industriels_Finance,247,1,1,1
H50,Industriels_Finance,247,2,2,2
H50,Industriels_Finance,247,3,3,3
H50,Collectivites,247,1,1,1
H50,Collectivites,247,2,2,2
H50,Collectivites,247,3,3,3
H50,ONG_Locales,247,1,1,1
H50,ONG_Locales,247,2,2,2
H50,ONG_Locales,247,3,3,3
H50,Autorites,247,1,1,1
H50,Autorites,247,2,2,2
H50,Autorites,247,3,3,3
H50,Scientifiques,247,1,1,1
H50,Scientifiques,247,2,2,2
H50,Scientifiques,247,3,3,3
H50,Industriels_Finance,248,1,1,1
H50,Industriels_Finance,248,2,2,2
H50,Industriels_Finance,248,3,3,3
H50,Collectivites,248,1,1,1
H50,Collectivites,248,2,2,2
H50,Collectivites,248,3,3,3
H50,ONG_Locales,248,1,1,1
H50,ONG_Locales,248,2,2,2
H50,ONG_Locales,248,3,3,3
H50,Autorites,248,1,1,1
H50,Autorites,248,2,2,2
H50,Autorites,248,3,3,3
H50,Scientifiques,248,1,1,1
H50,Scientifiques,248,2,2,2
H50,Scientifiques,248,3,3,3
H50,Industriels_Finance,249,1,1,1
H50,Industriels_Finance,249,2,2,2
H50,Industriels_Finance,249,3,3,3
H50,Collectivites,249,1,1,1
H50,Collectivites,249,2,2,2
H50,Collectivites,249,3,3,3
H50,ONG_Locales,249,1,1,1
H50,ONG_Locales,249,2,2,2
H50,ONG_Locales,249,3,3,3
H50,Autorites,249,1,1,1
H50,Autorites,249,2,2,2
H50,Autorites,249,3,3,3
H50,Scientifiques,249,1,1,1
H50,Scientifiques,249,2,2,2
H50,Scientifiques,249,3,3,3
H50,Industriels_Finance,250,1,1,1
H50,Industriels_Finance,250,2,2,2
H50,Industriels_Finance,250,3,3,3
H50,Collectivites,250,1,1,1
H50,Collectivites,250,2,2,2
H50,Collectivites,250,3,3,3
H50,ONG_Locales,250,1,1,1
H50,ONG_Locales,250,2,2,2
H50,ONG_Locales,250,3,3,3
H50,Autorites,250,1,1,1
H50,Autorites,250,2,2,2
H50,Autorites,250,3,3,3
H50,Scientifiques,250,1,1,1
H50,Scientifiques,250,2,2,2
H50,Scientifiques,250,3,3,3
H50,Industriels_Finance,251,1,1,1
H50,Industriels_Finance,251,2,2,2
H50,Industriels_Finance,251,3,3,3
H50,Collectivites,251,1,1,1
H50,Collectivites,251,2,2,2
H50,Collectivites,251,3,3,3
H50,ONG_Locales,251,1,1,1
H50,ONG_Locales,251,2,2,2
H50,ONG_Locales,251,3,3,3
H50,Autorites,251,1,1,1
H50,Autorites,251,2,2,2
H50,Autorites,251,3,3,3
H50,Scientifiques,251,1,1,1
H50,Scientifiques,251,2,2,2
H50,Scientifiques,251,3,3,3
H50,Industriels_Finance,252,1,1,1
H50,Industriels_Finance,252,2,2,2
H50,Industriels_Finance,252,3,3,3
H50,Collectivites,252,1,1,1
H50,Collectivites,252,2,2,2
H50,Collectivites,252,3,3,3
H50,ONG_Locales,252,1,1,1
H50,ONG_Locales,252,2,2,2
H50,ONG_Locales,252,3,3,3
H50,Autorites,252,1,1,1
H50,Autorites,252,2,2,2
H50,Autorites,252,3,3,3
H50,Scientifiques,252,1,1,1
H50,Scientifiques,252,2,2,2
H50,Scientifiques,252,3,3,3
H50,Industriels_Finance,253,1,1,1
H50,Industriels_Finance,253,2,2,2
H50,Industriels_Finance,253,3,3,3
H50,Collectivites,253,1,1,1
H50,Collectivites,253,2,2,2
H50,Collectivites,253,3,3,3
H50,ONG_Locales,253,1,1,1
H50,ONG_Locales,253,2,2,2
H50,ONG_Locales,253,3,3,3
H50,Autorites,253,1,1,1
H50,Autorites,253,2,2,2
H50,Autorites,253,3,3,3
H50,Scientifiques,253,1,1,1
H50,Scientifiques,253,2,2,2
H50,Scientifiques,253,3,3,3
H50,Industriels_Finance,254,1,1,1
H50,Industriels_Finance,254,2,2,2
H50,Industriels_Finance,254,3,3,3
H50,Collectivites,254,1,1,1
H50,Collectivites,254,2,2,2
H50,Collectivites,254,3,3,3
H50,ONG_Locales,254,1,1,1
H50,ONG_Locales,254,2,2,2
H50,ONG_Locales,254,3,3,3
H50,Autorites,254,1,1,1
H50,Autorites,254,2,2,2
H50,Autorites,254,3,3,3
H50,Scientifiques,254,1,1,1
H50,Scientifiques,254,2,2,2
H50,Scientifiques,254,3,3,3
H50,Industriels_Finance,255,1,1,1
H50,Industriels_Finance,255,2,2,2
H50,Industriels_Finance,255,3,3,3
H50,Collectivites,255,1,1,1
H50,Collectivites,255,2,2,2
H50,Collectivites,255,3,3,3
H50,ONG_Locales,255,1,1,1
H50,ONG_Locales,255,2,2,2
H50,ONG_Locales,255,3,3,3
H50,Autorites,255,1,1,1
H50,Autorites,255,2,2,2
H50,Autorites,255,3,3,3
H50,Scientifiques,255,1,1,1
H50,Scientifiques,255,2,2,2
H50,Scientifiques,255,3,3,3
H50,Industriels_Finance,256,1,1,1
H50,Industriels_Finance,256,2,2,2
H50,Industriels_Finance,256,3,3,3
H50,Collectivites,256,1,1,1
H50,Collectivites,256,2,2,2
H50,Collectivites,256,3,3,3
H50,ONG_Locales,256,1,1,1
H50,ONG_Locales,256,2,2,2
H50,ONG_Locales,256,3,3,3
H50,Autorites,256,1,1,1
H50,Autorites,256,2,2,2
H50,Autorites,256,3,3,3
H50,Scientifiques,256,1,1,1
H50,Scientifiques,256,2,2,2
H50,Scientifiques,256,3,3,3
H50,Industriels_Finance,257,1,1,1
H50,Industriels_Finance,257,2,2,2
H50,Industriels_Finance,257,3,3,3
H50,Collectivites,257,1,1,1
H50,Collectivites,257,2,2,2
H50,Collectivites,257,3,3,3
H50,ONG_Locales,257,1,1,1
H50,ONG_Locales,257,2,2,2
H50,ONG_Locales,257,3,3,3
H50,Autorites,257,1,1,1
H50,Autorites,257,2,2,2
H50,Autorites,257,3,3,3
H50,Scientifiques,257,1,1,1
H50,Scientifiques,257,2,2,2
H50,Scientifiques,257,3,3,3
H50,Industriels_Finance,258,1,1,1
H50,Industriels_Finance,258,2,2,2
H50,Industriels_Finance,258,3,3,3
H50,Collectivites,258,1,1,1
H50,Collectivites,258,2,2,2
H50,Collectivites,258,3,3,3
H50,ONG_Locales,258,1,1,1
H50,ONG_Locales,258,2,2,2
H50,ONG_Locales,258,3,3,3
H50,Autorites,258,1,1,1
H50,Autorites,258,2,2,2
H50,Autorites,258,3,3,3
H50,Scientifiques,258,1,1,1
H50,Scientifiques,258,2,2,2
H50,Scientifiques,258,3,3,3
H50,Industriels_Finance,259,1,1,1
H50,Industriels_Finance,259,2,2,2
H50,Industriels_Finance,259,3,3,3
H50,Collectivites,259,1,1,1
H50,Collectivites,259,2,2,2
H50,Collectivites,259,3,3,3
H50,ONG_Locales,259,1,1,1
H50,ONG_Locales,259,2,2,2
H50,ONG_Locales,259,3,3,3
H50,Autorites,259,1,1,1
H50,Autorites,259,2,2,2
H50,Autorites,259,3,3,3
H50,Scientifiques,259,1,1,1
H50,Scientifiques,259,2,2,2
H50,Scientifiques,259,3,3,3
H50,Industriels_Finance,260,1,1,1
H50,Industriels_Finance,260,2,2,2
H50,Industriels_Finance,260,3,3,3
H50,Collectivites,260,1,1,1
H50,Collectivites,260,2,2,2
H50,Collectivites,260,3,3,3
H50,ONG_Locales,260,1,1,1
H50,ONG_Locales,260,2,2,2
H50,ONG_Locales,260,3,3,3
H50,Autorites,260,1,1,1
H50,Autorites,260,2,2,2
H50,Autorites,260,3,3,3
H50,Scientifiques,260,1,1,1
H50,Scientifiques,260,2,2,2
H50,Scientifiques,260,3,3,3
H50,Industriels_Finance,261,1,1,1
H50,Industriels_Finance,261,2,2,2
H50,Industriels_Finance,261,3,3,3
H50,Collectivites,261,1,1,1
H50,Collectivites,261,2,2,2
H50,Collectivites,261,3,3,3
H50,ONG_Locales,261,1,1,1
H50,ONG_Locales,261,2,2,2
H50,ONG_Locales,261,3,3,3
H50,Autorites,261,1,1,1
H50,Autorites,261,2,2,2
H50,Autorites,261,3,3,3
H50,Scientifiques,261,1,1,1
H50,Scientifiques,261,2,2,2
H50,Scientifiques,261,3,3,3
H50,Industriels_Finance,262,1,1,1
H50,Industriels_Finance,262,2,2,2
H50,Industriels_Finance,262,3,3,3
H50,Collectivites,262,1,1,1
H50,Collectivites,262,2,2,2
H50,Collectivites,262,3,3,3
H50,ONG_Locales,262,1,1,1
H50,ONG_Locales,262,2,2,2
H50,ONG_Locales,262,3,3,3
H50,Autorites,262,1,1,1
H50,Autorites,262,2,2,2
H50,Autorites,262,3,3,3
H50,Scientifiques,262,1,1,1
H50,Scientifiques,262,2,2,2
H50,Scientifiques,262,3,3,3
H50,Industriels_Finance,263,1,1,1
H50,Industriels_Finance,263,2,2,2
H50,Industriels_Finance,263,3,3,3
H50,Collectivites,263,1,1,1
H50,Collectivites,263,2,2,2
H50,Collectivites,263,3,3,3
H50,ONG_Locales,263,1,1,1
H50,ONG_Locales,263,2,2,2
H50,ONG_Locales,263,3,3,3
H50,Autorites,263,1,1,1
H50,Autorites,263,2,2,2
H50,Autorites,263,3,3,3
H50,Scientifiques,263,1,1,1
H50,Scientifiques,263,2,2,2
H50,Scientifiques,263,3,3,3
H50,Industriels_Finance,264,1,1,1
H50,Industriels_Finance,264,2,2,2
H50,Industriels_Finance,264,3,3,3
H50,Collectivites,264,1,1,1
H50,Collectivites,264,2,2,2
H50,Collectivites,264,3,3,3
H50,ONG_Locales,264,1,1,1
H50,ONG_Locales,264,2,2,2
H50,ONG_Locales,264,3,3,3
H50,Autorites,264,1,1,1
H50,Autorites,264,2,2,2
H50,Autorites,264,3,3,3
H50,Scientifiques,264,1,1,1
H50,Scientifiques,264,2,2,2
H50,Scientifiques,264,3,3,3
H50,Industriels_Finance,265,1,1,1
H50,Industriels_Finance,265,2,2,2
H50,Industriels_Finance,265,3,3,3
H50,Collectivites,265,1,1,1
H50,Collectivites,265,2,2,2
H50,Collectivites,265,3,3,3
H50,ONG_Locales,265,1,1,1
H50,ONG_Locales,265,2,2,2
H50,ONG_Locales,265,3,3,3
H50,Autorites,265,1,1,1
H50,Autorites,265,2,2,2
H50,Autorites,265,3,3,3
H50,Scientifiques,265,1,1,1
H50,Scientifiques,265,2,2,2
H50,Scientifiques,265,3,3,3
H50,Industriels_Finance,266,1,1,1
H50,Industriels_Finance,266,2,2,2
H50,Industriels_Finance,266,3,3,3
H50,Collectivites,266,1,1,1
H50,Collectivites,266,2,2,2
H50,Collectivites,266,3,3,3
H50,ONG_Locales,266,1,1,1
H50,ONG_Locales,266,2,2,2
H50,ONG_Locales,266,3,3,3
H50,Autorites,266,1,1,1
H50,Autorites,266,2,2,2
H50,Autorites,266,3,3,3
H50,Scientifiques,266,1,1,1
H50,Scientifiques,266,2,2,2
H50,Scientifiques,266,3,3,3
H50,Industriels_Finance,267,1,1,1
H50,Industriels_Finance,267,2,2,2
H50,Industriels_Finance,267,3,3,3
H50,Collectivites,267,1,1,1
H50,Collectivites,267,2,2,2
H50,Collectivites,267,3,3,3
H50,ONG_Locales,267,1,1,1
H50,ONG_Locales,267,2,2,2
H50,ONG_Locales,267,3,3,3
H50,Autorites,267,1,1,1
H50,Autorites,267,2,2,2
H50,Autorites,267,3,3,3
H50,Scientifiques,267,1,1,1
H50,Scientifiques,267,2,2,2
H50,Scientifiques,267,3,3,3
H50,Industriels_Finance,268,1,1,1
H50,Industriels_Finance,268,2,2,2
H50,Industriels_Finance,268,3,3,3
H50,Collectivites,268,1,1,1
H50,Collectivites,268,2,2,2
H50,Collectivites,268,3,3,3
H50,ONG_Locales,268,1,1,1
H50,ONG_Locales,268,2,2,2
H50,ONG_Locales,268,3,3,3
H50,Autorites,268,1,1,1
H50,Autorites,268,2,2,2
H50,Autorites,268,3,3,3
H50,Scientifiques,268,1,1,1
H50,Scientifiques,268,2,2,2
H50,Scientifiques,268,3,3,3
H50,Industriels_Finance,269,1,1,1
H50,Industriels_Finance,269,2,2,2
H50,Industriels_Finance,269,3,3,3
H50,Collectivites,269,1,1,1
H50,Collectivites,269,2,2,2
H50,Collectivites,269,3,3,3
H50,ONG_Locales,269,1,1,1
H50,ONG_Locales,269,2,2,2
H50,ONG_Locales,269,3,3,3
H50,Autorites,269,1,1,1
H50,Autorites,269,2,2,2
H50,Autorites,269,3,3,3
H50,Scientifiques,269,1,1,1
H50,Scientifiques,269,2,2,2
H50,Scientifiques,269,3,3,3
H50,Industriels_Finance,270,1,1,1
H50,Industriels_Finance,270,2,2,2
H50,Industriels_Finance,270,3,3,3
H50,Collectivites,270,1,1,1
H50,Collectivites,270,2,2,2
H50,Collectivites,270,3,3,3
H50,ONG_Locales,270,1,1,1
H50,ONG_Locales,270,2,2,2
H50,ONG_Locales,270,3,3,3
H50,Autorites,270,1,1,1
H50,Autorites,270,2,2,2
H50,Autorites,270,3,3,3
H50,Scientifiques,270,1,1,1
H50,Scientifiques,270,2,2,2
H50,Scientifiques,270,3,3,3
H50,Industriels_Finance,271,1,1,1
H50,Industriels_Finance,271,2,2,2
H50,Industriels_Finance,271,3,3,3
H50,Collectivites,271,1,1,1
H50,Collectivites,271,2,2,2
H50,Collectivites,271,3,3,3
H50,ONG_Locales,271,1,1,1
H50,ONG_Locales,271,2,2,2
H50,ONG_Locales,271,3,3,3
H50,Autorites,271,1,1,1
H50,Autorites,271,2,2,2
H50,Autorites,271,3,3,3
H50,Scientifiques,271,1,2,1
H50,Scientifiques,271,2,1,2
H50,Scientifiques,271,3,3,3
H50,Industriels_Finance,272,1,1,1
H50,Industriels_Finance,272,2,2,2
H50,Industriels_Finance,272,3,3,3
H50,Collectivites,272,1,1,1
H50,Collectivites,272,2,2,2
H50,Collectivites,272,3,3,3
H50,ONG_Locales,272,1,1,1
H50,ONG_Locales,272,2,2,2
H50,ONG_Locales,272,3,3,3
H50,Autorites,272,1,1,1
H50,Autorites,272,2,2,2
H50,Autorites,272,3,3,3
H50,Scientifiques,272,1,1,1
H50,Scientifiques,272,2,2,2
H50,Scientifiques,272,3,3,3
H50,Industriels_Finance,273,1,1,1
H50,Industriels_Finance,273,2,2,2
H50,Industriels_Finance,273,3,3,3
H50,Collectivites,273,1,1,1
H50,Collectivites,273,2,2,2
H50,Collectivites,273,3,3,3
H50,ONG_Locales,273,1,1,1
H50,ONG_Locales,273,2,2,2
H50,ONG_Locales,273,3,3,3
H50,Autorites,273,1,1,1
H50,Autorites,273,2,2,2
H50,Autorites,273,3,3,3
H50,Scientifiques,273,1,1,1
